18.49691992,7.8,6.2,3.3,4,8.3,1
53.19096509,7,4.8,5.7,6.3,8.3,1
42.57905544,6.2,6.2,5.7,5.6,8.3,1
23.6550308,6.2,5.5,5.7,6.3,9,1
41.29774127,3.8,1.9,8.7,6.3,4.4,1
41.29774127,5.4,2.6,8,7.1,5.2,1
123.3347023,4.6,4.8,6.4,7.1,6,1
123.3347023,4.6,6.2,6.4,4,6.7,1
13.17453799,8.6,6.2,1,5.6,6.7,1
13.17453799,7,6.2,2.6,5.6,8.3,1
14.85010267,6.2,5.5,5.7,5.6,4.4,1
24.24640657,3.8,7.6,7.2,2.5,4.4,1
12.09034908,7,4.8,4.9,5.6,6,1
11.49897331,4.6,6.2,5.7,4,6,1
11.49897331,4.6,5.5,6.4,5.6,5.2,1
27.36755647,7,4.8,1.8,8.7,6.7,1
15.54004107,6.2,4.1,1.8,8.7,8.3,1
4.960985626,9.4,4.1,4.9,4,8.3,1
19.8110883,5.4,4.8,8.7,5.6,2.9,1
103.3921971,3.8,4.8,9.5,6.3,3.7,1
3.975359343,7.8,5.5,5.7,4,5.2,1
3.975359343,6.2,6.2,5.7,6.3,2.9,1
3.975359343,7,6.2,5.7,4,3.7,1
70.93223819,3.8,5.5,8.7,3.3,3.7,1
70.93223819,3,6.9,6.4,3.3,2.9,1
51.94250513,6.2,8.4,3.3,3.3,6,1
38.76796715,7.8,6.2,2.6,5.6,9,1
38.76796715,7,3.4,3.3,7.1,8.3,1
34.95687885,4.6,3.4,8.7,7.9,7.5,1
49.3798768,5.4,6.9,6.4,4,4.4,1
25.65913758,3,5.5,9.5,5.6,5.2,1
50.72689938,7.8,3.4,6.4,4,4.4,1
22.07802875,3,9.1,4.9,6.3,6.7,1
11.07186858,4.6,5.5,3.3,7.9,7.5,1
50.59548255,7,6.9,4.9,3.3,6,1
17.41273101,3.8,4.1,7.2,5.6,3.7,1
24.41067762,3.8,9.8,4.1,4,9,1
23.88501027,7,5.5,4.1,4.8,7.5,1
20.04106776,9.4,3.4,1.8,8.7,7.5,1
150.9979466,7,3.4,5.7,7.9,6.7,1
10.7761807,9.4,3.4,1,8.7,9.8,1
78.68583162,3.8,4.1,7.2,8.7,2.1,1
78.68583162,3.8,4.1,7.2,8.7,2.1,1
81.18275154,6.2,4.8,8.7,6.3,5.2,1
13.40451745,6.2,4.1,6.4,6.3,1,1
13.40451745,7,6.9,4.1,6.3,3.7,1
142.4558522,6.2,5.5,6.4,4.8,5.2,1
10.94045175,3,10,5.7,6.3,8.3,1
12.05749487,5.4,4.8,4.9,4.8,6,1
54.07802875,3,5.5,7.2,5.6,6,1
5.650924025,7.8,4.8,4.1,4,6,1
19.84394251,8.6,6.9,4.9,3.3,6,1
79.86858316,5.4,5.5,5.7,8.7,5.2,1
8.772073922,6.2,4.8,6.4,6.3,2.9,1
19.18685832,8.6,4.1,4.9,4.8,5.2,1
7.589322382,3.8,1.9,8.7,8.7,2.1,1
7.589322382,4.6,4.1,5.7,9.4,3.7,1
7.589322382,3,5.5,4.9,9.4,4.4,1
10.84188912,7.8,5.5,4.9,7.1,6,1
51.08829569,4.6,6.9,4.9,4,6,1
128.0657084,4.6,7.6,4.9,5.6,6,0
28.35318275,8.6,5.5,4.1,7.1,6.7,1
4.533880903,5.4,5.5,7.2,4.8,1.3,1
17.93839836,4.6,7.6,6.4,4.8,6.7,1
23.45790554,3.8,9.8,4.1,4,9,1
16.22997947,6.2,5.5,5.7,4,2.9,1
16.22997947,7,4.8,2.6,5.6,6,1
71.2936345,5.4,4.1,6.4,4.8,4.4,1
9.527720739,7,4.1,6.4,4.8,5.2,1
17.01848049,5.4,4.1,4.9,6.3,7.5,1
130.9897331,5.4,6.9,3.3,4,8.3,1
37.09240246,6.2,6.2,6.4,5.6,5.2,1
0.427104723,8.6,4.1,4.9,3.3,6,1
12.8788501,5.4,8.4,4.1,4.8,6,1
12.8788501,7.8,5.5,4.1,4.8,5.2,1
8.147843943,4.6,7.6,6.4,4,6,1
7.326488706,6.2,4.8,5.7,3.3,3.7,1
17.93839836,3,8.4,7.2,4.8,8.3,1
14.6201232,3.8,4.8,5.7,7.9,3.7,1
16,3,5.5,6.4,5.6,3.7,1
32.45995893,5.4,3.4,5.7,7.9,9.8,1
73.49486653,2.2,6.2,6.4,6.3,5.2,1
73.49486653,3.8,4.1,8,6.3,4.4,1
11.8275154,7.8,6.2,4.9,1.7,3.7,1
46.35728953,6.2,4.1,4.9,5.6,6.7,1
52.50102669,5.4,4.8,4.1,7.9,7.5,1
14.98151951,4.6,4.8,7.2,7.9,6,1
26.21765914,3,6.9,6.4,4.8,6,1
26.21765914,2.2,6.9,8,6.3,3.7,1
26.21765914,3,6.9,7.2,4.8,5.2,1
29.07597536,9.4,4.1,4.1,4.8,9,1
33.3798768,7.8,2.6,5.7,7.1,5.2,1
5.848049281,4.6,6.9,7.2,5.6,4.4,1
5.848049281,6.2,4.8,4.9,4.8,3.7,1
77.53593429,6.2,5.5,5.7,3.3,2.1,1
166.275154,3,5.5,5.7,7.1,6.7,1
107.1704312,5.4,1,9.5,9.4,5.2,1
19.44969199,6.2,3.4,8,3.3,3.7,1
8.640657084,3.8,4.1,8.7,4,2.9,1
13.66735113,8.6,4.8,7.2,4,3.7,1
6.275154004,5.4,6.2,4.1,6.3,9.8,1
23.19507187,5.4,7.6,2.6,5.6,6,1
16.32854209,4.6,7.6,5.7,5.6,8.3,1
26.11909651,3,7.6,4.9,5.6,5.2,1
35.38398357,3.8,10,3.3,3.3,6.7,1
25.98767967,1.4,2.6,9.5,8.7,2.1,1
3.58110883,7.8,5.5,2.6,6.3,8.3,1
3.58110883,8.6,5.5,3.3,6.3,7.5,1
3.58110883,7,6.9,4.1,5.6,7.5,1
1.708418891,4.6,2.6,8.7,4,2.9,1
25.23203285,4.6,2.6,7.2,6.3,5.2,1
13.8973306,3,9.1,4.1,4.8,6,1
63.11293634,3,4.8,4.1,7.1,7.5,1
11.30184805,9.4,3.4,4.9,3.3,6,1
11.69609856,3,4.8,7.2,7.9,5.2,1
11.69609856,3,5.5,5.7,7.1,5.2,1
30.22587269,4.6,6.2,8,7.1,5.2,0
30.22587269,5.4,7.6,5.7,7.1,6,0
38.01232033,3,4.1,8,7.1,3.7,0
21.61806982,3.8,4.8,4.9,7.1,6.7,1
39.06365503,6.2,4.8,4.1,4.8,5.2,1
138.9404517,5.4,6.9,2.6,5.6,8.3,0
23.6550308,4.6,5.5,8.7,5.6,1.3,1
20.56673511,6.2,4.1,3.3,8.7,9.8,1
94.12731006,6.2,3.4,6.4,6.3,7.5,0
2.102669405,5.4,5.5,3.3,7.9,8.3,0
96.65708419,6.2,6.2,5.7,4,5.2,0
34.49691992,1.4,4.8,5.7,6.3,6.7,0
46.78439425,3,6.2,8.7,4.8,6,1
80.16427105,4.6,5.5,8,4.8,5.2,1
11.89322382,7.8,6.2,4.9,1.7,3.7,1
79.86858316,7.8,6.9,3.3,3.3,5.2,1
2.201232033,5.4,6.2,7.2,2.5,5.2,1
16.82135524,5.4,7.6,8.7,2.5,2.9,0
6.045174538,4.6,4.8,8.7,4.8,6,0
1.741273101,6.2,4.8,8,4,2.9,1
24.18069815,6.2,3.4,6.4,4.8,3.7,1
38.01232033,6.2,3.4,6.4,4.8,3.7,0
5.749486653,8.6,5.5,1,6.3,9.8,1
12.02464066,5.4,4.1,4.9,6.3,6,1
8.31211499,9.4,5.5,3.3,3.3,5.2,1
15.21149897,4.6,6.9,7.2,3.3,6.7,1
93.9301848,4.6,7.6,7.2,2.5,4.4,0
27.56468172,3,6.9,7.2,4.8,5.2,0
49.14989733,7.8,6.9,4.1,3.3,7.5,1
86.6036961,3.8,8.4,8,4,4.4,1
86.6036961,4.6,9.1,4.9,3.3,2.9,1
53.35523614,7,5.5,4.9,6.3,8.3,1
139.0718686,7.8,4.8,4.1,3.3,7.5,1
28.35318275,7,6.2,1,9.4,7.5,1
23.12936345,6.2,4.8,7.2,4,6.7,0
15.14579055,6.2,2.6,7.2,5.6,6.7,1
160.0657084,1,6.9,9.5,4.8,7.5,1
19.71252567,7,4.8,4.1,5.6,6.7,1
16.82135524,3,4.1,7.2,7.1,8.3,0
15.86858316,1.4,4.1,9.5,7.1,5.2,0
70.30800821,5.4,4.1,8.7,4,2.1,1
2.792607803,7.8,4.8,1.8,8.7,8.3,1
13.01026694,3.8,2.6,8,9.4,6,1
88.90349076,4.6,2.6,7.2,7.1,6.7,0
123.0718686,3,8.4,3.3,7.9,8.3,1
59.99178645,4.6,4.8,8,4.8,6.7,0
59.99178645,6.2,6.9,7.2,4.8,5.2,0
26.67761807,3,8.4,7.2,6.3,7.5,1
18.00410678,3,6.9,4.9,5.6,6,0
16.59137577,8.6,6.2,2.6,5.6,9.8,1
2.759753593,3.8,8.4,2.6,4.8,7.5,1
23.68788501,3,4.8,7.2,7.9,5.2,1
23.68788501,3,5.5,5.7,7.1,5.2,1
16.42710472,6.2,5.5,3.3,6.3,8.3,1
45.96303901,5.4,5.5,7.2,4.8,4.4,1
12.02464066,5.4,4.1,4.9,6.3,6,1
73.65913758,4.6,4.8,5.7,8.7,6,1
2.759753593,7,3.4,8,7.9,6,0
26.94045175,5.4,4.8,4.9,4.8,5.2,1
2.431211499,6.2,3.4,4.9,7.9,7.5,1
68.27104723,7,4.1,2.6,7.9,7.5,1
68.27104723,7.8,6.2,2.6,5.6,6.7,1
1.642710472,4.6,7.6,5.7,2.5,6,1
76.15605749,7,6.2,1.8,6.3,7.5,0
12.35318275,6.2,3.4,6.4,6.3,7.5,1
58.21765914,8.6,5.5,3.3,4.8,6.7,0
32.49281314,6.2,6.2,5.7,4.8,7.5,1
6.275154004,7.8,6.2,4.9,4,8.3,1
5.026694045,4.6,6.2,5.7,4,6,1
5.026694045,4.6,5.5,6.4,5.6,5.2,1
22.66940452,5.4,5.5,4.9,5.6,6.7,0
27.36755647,9.4,6.2,2.6,4,6,0
27.36755647,6.2,7.6,4.1,3.3,6.7,0
150.1437372,5.4,3.4,5.7,7.1,5.2,1
53.2238193,8.6,5.5,2.6,4.8,7.5,0
5.9137577,3.8,6.2,8,4,6.7,0
53.97946612,7.8,6.9,2.6,6.3,7.5,1
73.82340862,10,5.5,2.6,6.3,6.7,0
27.49897331,3.8,1.9,9.5,7.1,2.1,1
44.48459959,4.6,2.6,6.4,9.4,6,0
54.01232033,10,3.4,3.3,6.3,10,1
8.574948665,4.6,4.1,4.1,8.7,8.3,1
64.29568789,2.2,5.5,8.7,7.1,6.7,1
27.23613963,7,6.9,5.7,3.3,6.7,0
23.9835729,4.6,6.9,7.2,3.3,2.1,1
23.9835729,4.6,6.9,7.2,2.5,2.9,1
23.9835729,4.6,6.9,7.2,3.3,2.1,1
23.9835729,4.6,6.9,7.2,2.5,2.9,1
37.78234086,4.6,2.6,5.7,7.9,7.5,1
17.80698152,3.8,9.1,8.7,4.8,5.2,0
95.44147844,6.2,3.4,6.4,6.3,7.5,0
27.59753593,4.6,6.2,5.7,6.3,4.4,0
27.59753593,3.8,4.1,8.7,7.9,5.2,0
72.41067762,6.2,2.6,6.4,5.6,6,0
2.98973306,3,8.4,7.2,7.1,6,1
11.53182752,5.4,6.2,6.4,4,3.7,0
11.53182752,3.8,3.4,8,6.3,6,0
23.52361396,4.6,4.1,4.9,5.6,3.7,1
23.52361396,6.2,4.8,5.7,4,2.9,1
40.04928131,5.4,6.2,4.1,5.6,8.3,0
54.04517454,5.4,4.1,4.9,8.7,7.5,1
20.92813142,3,6.9,5.7,7.9,5.2,1
20.92813142,4.6,6.9,7.2,4.8,5.2,1
11.99178645,6.2,6.9,3.3,4.8,6.7,1
44.97741273,3,4.8,4.9,6.3,7.5,1
14.22587269,7,6.9,6.4,2.5,5.2,1
58.94045175,3,6.2,8,5.6,3.7,0
61.73305955,4.6,6.9,7.2,3.3,2.1,1
61.73305955,4.6,6.9,7.2,2.5,2.9,1
140.9445585,3.8,1.9,8.7,6.3,4.4,0
140.9445585,5.4,2.6,8,7.1,5.2,0
6.176591376,6.2,6.2,8,2.5,3.7,1
6.176591376,4.6,6.2,8,4,3.7,1
94.9486653,3.8,7.6,7.2,7.9,4.4,1
70.17659138,4.6,5.5,7.2,3.3,2.9,0
70.17659138,4.6,5.5,7.2,4.8,3.7,0
57.23203285,3.8,5.5,6.4,5.6,6,1
45.73305955,7.8,6.2,6.4,7.9,6,0
45.73305955,3.8,3.4,5.7,8.7,7.5,0
29.01026694,9.4,3.4,4.9,3.3,6,1
11.99178645,6.2,6.9,3.3,4.8,6.7,1
27.36755647,6.2,5.5,4.9,5.6,6.7,0
105.9219713,5.4,3.4,7.2,6.3,3.7,0
3.449691992,6.2,5.5,4.9,4.8,7.5,1
4.533880903,1.4,9.8,6.4,3.3,6,1
35.77823409,7,4.1,5.7,5.6,8.3,1
40.31211499,6.2,3.4,4.1,7.9,7.5,0
40.31211499,6.2,3.4,4.1,7.9,7.5,0
2.201232033,6.2,2.6,7.2,6.3,7.5,1
40.3449692,6.2,3.4,4.1,7.9,7.5,0
40.37782341,6.2,3.4,4.1,7.9,7.5,0
11.23613963,3.8,4.8,6.4,8.7,6,1
85.09240246,7.8,4.8,6.4,4.8,6,0
9.823408624,4.6,5.5,5.7,8.7,6,1
64.19712526,4.6,6.2,7.2,5.6,6,0
14.45585216,6.2,4.8,6.4,2.5,4.4,0
21.15811088,6.2,4.8,8,4,2.9,1
28.78028747,7,2.6,7.2,4.8,4.4,0
155.1704312,5.4,3.4,5.7,7.1,5.2,1
13.86447639,7,2.6,7.2,6.3,6,1
13.01026694,9.4,6.2,3.3,2.5,6.7,1
2.759753593,6.2,5.5,3.3,6.3,8.3,0
2.825462012,7,5.5,3.3,7.1,6.7,0
4.008213552,2.2,8.4,4.9,7.1,6.7,1
10.34907598,7,7.6,2.6,5.6,8.3,1
34.03696099,7.8,4.8,3.3,5.6,6.7,1
34.03696099,10,4.1,1.8,6.3,8.3,1
11.95893224,6.2,4.1,6.4,5.6,6.7,1
164.5667351,3.8,4.8,4.9,6.3,5.2,0
32.95277207,2.2,4.1,6.4,9.4,6,1
5.32238193,5.4,3.4,8,6.3,2.1,1
40.3449692,5.4,6.2,3.3,4,6,1
34.23408624,8.6,6.9,4.9,1.7,4.4,0
96,4.6,2.6,6.4,10,4.4,1
7.030800821,5.4,6.2,4.9,4,2.9,1
26.94045175,3,5.5,7.2,5.6,2.1,1
115.5482546,7,6.2,5.7,2.5,5.2,0
28.58316222,7,9.1,1.8,4.8,6,1
26.31622177,5.4,4.1,2.6,7.9,6,1
29.27310062,5.4,4.8,5.7,4,3.7,0
57.82340862,7,5.5,4.1,6.3,8.3,1
133.9137577,6.2,3.4,5.7,7.1,6.7,1
133.9137577,4.6,6.9,5.7,7.1,5.2,1
39.72073922,6.2,6.2,4.1,2.5,5.2,0
38.01232033,7.8,1.9,3.3,4,6.7,0
27.40041068,4.6,5.5,6.4,4,5.2,0
25.42915811,6.2,4.8,3.3,7.1,9,1
32.52566735,6.2,6.2,6.4,3.3,6.7,1
23.2936345,9.4,6.2,4.1,4.8,7.5,0
23.2936345,7,6.2,5.7,4.8,5.2,0
49.28131417,7.8,6.2,6.4,7.9,6,0
49.28131417,3.8,3.4,5.7,8.7,7.5,0
18.1026694,3,6.9,4.1,7.9,5.2,1
8.180698152,7,5.5,4.9,4.8,2.9,1
42.48049281,3,6.9,6.4,5.6,6,1
42.48049281,7,6.2,5.7,4.8,4.4,1
129.8069815,3,4.8,5.7,4.8,3.7,1
8.016427105,3.8,4.1,5.7,5.6,4.4,1
9.100616016,5.4,6.2,7.2,4.8,6.7,1
26.15195072,5.4,4.1,8.7,6.3,4.4,1
66.49691992,7,4.1,4.9,5.6,6.7,1
10.02053388,7.8,2.6,4.1,7.9,6.7,0
6.53798768,7,6.2,4.1,4.8,8.3,1
0.492813142,4.6,5.5,1.8,7.1,6.7,0
0.492813142,4.6,1,5.7,8.7,2.9,0
0.492813142,5.4,4.8,8,9.4,2.9,0
2.858316222,5.4,5.5,4.9,4.8,4.4,1
2.858316222,6.2,6.2,4.9,3.3,2.9,1
48.45995893,7,5.5,2.6,5.6,9,0
15.14579055,3.8,7.6,4.9,7.1,9,0
133.8809035,6.2,3.4,5.7,7.1,6.7,1
133.8809035,4.6,6.9,5.7,7.1,5.2,1
32.88706366,9.4,6.2,2.6,4,6,0
32.88706366,6.2,7.6,4.1,3.3,6.7,0
63.14579055,3,4.8,4.1,7.1,7.5,1
8.969199179,5.4,6.2,7.2,4.8,6.7,1
36.59958932,4.6,6.2,8,7.1,5.2,0
36.59958932,5.4,7.6,5.7,7.1,6,0
11.76180698,4.6,4.1,4.9,5.6,3.7,0
11.76180698,6.2,4.8,5.7,4,2.9,0
28.81314168,7,4.1,8,4.8,4.4,0
18.56262834,3.8,7.6,8,4.8,2.9,0
1.80698152,5.4,7.6,4.1,4.8,7.5,0
1.80698152,5.4,7.6,4.1,5.6,9,0
17.08418891,1.4,6.9,8,4,5.2,0
1.938398357,5.4,7.6,4.1,4.8,7.5,0
1.938398357,5.4,7.6,4.1,5.6,9,0
50.69404517,3.8,3.4,7.2,10,5.2,0
41.65913758,6.2,6.9,8.7,3.3,2.9,0
103.5893224,2.2,4.8,8.7,7.9,5.2,0
103.5893224,3.8,3.4,8.7,7.1,3.7,0
2.135523614,5.4,7.6,4.1,4.8,7.5,0
2.135523614,5.4,7.6,4.1,5.6,9,0
2.168377823,5.4,7.6,4.1,4.8,7.5,0
2.168377823,5.4,7.6,4.1,5.6,9,0
13.14168378,2.2,6.9,3.3,6.3,3.7,1
2.431211499,7,3.4,3.3,6.3,7.5,0
49.34702259,5.4,8.4,6.4,5.6,5.2,1
79.11293634,2.2,5.5,7.2,4.8,3.7,0
35.84394251,3,2.6,6.4,7.1,7.5,0
35.84394251,3,5.5,4.1,7.1,8.3,0
12.81314168,7.8,3.4,7.2,4,5.2,1
2.234086242,5.4,7.6,4.1,4.8,7.5,0
2.234086242,5.4,7.6,4.1,5.6,9,0
17.11704312,5.4,6.2,6.4,4,3.7,0
17.11704312,3.8,3.4,8,6.3,6,0
23.95071869,4.6,6.9,4.9,5.6,6,1
11.86036961,7.8,4.8,5.7,4.8,5.2,0
5.848049281,5.4,9.1,4.1,2.5,6,0
24.0164271,3.8,4.8,9.5,4.8,2.1,1
43.99178645,7.8,6.9,4.1,6.3,7.5,1
20.69815195,2.2,8.4,6.4,4.8,6.7,1
29.8973306,4.6,6.9,8,4,4.4,0
31.14579055,7.8,4.1,2.6,5.6,8.3,0
1.347022587,7,4.8,6.4,4.8,7.5,0
23.9835729,4.6,5.5,5.7,4.8,7.5,1
32.45995893,8.6,5.5,3.3,5.6,9.8,0
64.29568789,3,2.6,10,9.4,4.4,1
21.35523614,7.8,4.1,4.1,7.9,7.5,1
11.69609856,7,4.1,6.4,5.6,8.3,1
54.07802875,5.4,4.1,4.9,8.7,7.5,1
42.0862423,1.4,7.6,7.2,4,2.9,0
27.40041068,6.2,5.5,2.6,5.6,8.3,0
1.117043121,4.6,8.4,5.7,4,4.4,1
1.117043121,4.6,8.4,5.7,4,4.4,1
42.38193018,6.2,4.8,5.7,8.7,7.5,1
5.782340862,6.2,6.2,1.8,5.6,9,1
43.30184805,7,6.2,1,9.4,7.5,0
53.09240246,6.2,6.9,4.9,2.5,2.9,0
17.60985626,7.8,5.5,2.6,6.3,8.3,1
17.60985626,8.6,5.5,3.3,6.3,7.5,1
17.60985626,7,6.9,4.1,5.6,7.5,1
26.0862423,8.6,6.9,2.6,4,7.5,1
16.65708419,8.6,5.5,4.1,4,3.7,0
70.83367556,6.2,9.1,4.1,3.3,6.7,1
70.83367556,7,7.6,3.3,3.3,6.7,1
99.77823409,5.4,4.8,6.4,6.3,4.4,0
42.94045175,4.6,6.2,6.4,4,4.4,1
19.58110883,3.8,4.8,7.2,5.6,4.4,1
96,7,1.9,6.4,6.3,4.4,1
44.22176591,6.2,6.9,8.7,3.3,2.9,0
104.0164271,5.4,4.8,6.4,7.1,4.4,0
67.84394251,5.4,5.5,5.7,8.7,5.2,1
0.919917864,6.2,5.5,6.4,4,3.7,1
48.45995893,7,2.6,7.2,4.8,5.2,1
15.73716632,7,6.9,2.6,4,5.2,1
16.06570842,4.6,5.5,1.8,7.1,6.7,0
16.06570842,4.6,1,5.7,8.7,2.9,0
16.06570842,5.4,4.8,8,9.4,2.9,0
37.38809035,7.8,7.6,4.1,4,5.2,0
44.02464066,4.6,3.4,6.4,7.1,6,1
12.78028747,6.2,6.2,4.9,5.6,6,1
106.8418891,7,3.4,4.1,6.3,8.3,1
50.20123203,8.6,4.8,4.1,2.5,4.4,0
6.143737166,5.4,5.5,6.4,6.3,6.7,1
45.8973306,5.4,8.4,2.6,5.6,7.5,1
80.65708419,2.2,7.6,8,4,2.1,1
49.31416838,5.4,8.4,6.4,5.6,5.2,1
20.04106776,5.4,4.8,4.9,7.1,6.7,1
20.04106776,4.6,1.9,8,6.3,6,1
4.435318275,4.6,4.1,7.2,10,5.2,1
24.21355236,5.4,5.5,8,2.5,4.4,0
3.58110883,3,7.6,4.9,5.6,5.2,1
83.58110883,7,6.2,4.1,6.3,9,0
18.49691992,3.8,5.5,4.9,5.6,5.2,1
73.13347023,3.8,6.2,5.7,7.9,9,0
76.68172485,6.2,6.2,6.4,5.6,3.7,0
82.82546201,6.2,9.1,4.1,3.3,6.7,1
82.82546201,7,7.6,3.3,3.3,6.7,1
28.84599589,6.2,6.9,6.4,3.3,6.7,1
5.289527721,9.4,4.8,3.3,7.1,9,0
149.6180698,5.4,6.9,2.6,5.6,8.3,0
109.2402464,5.4,5.5,7.2,4,2.9,0
35.74537988,5.4,7.6,4.9,4,6,1
50.98973306,7.8,5.5,3.3,7.9,8.3,1
109.1088296,4.6,3.4,9.5,4.8,2.1,0
10.51334702,7.8,2.6,4.1,8.7,6.7,0
129.2813142,5.4,8.4,4.1,4.8,6.7,0
34.59548255,8.6,5.5,4.1,5.6,6.7,0
34.59548255,8.6,3.4,4.1,7.1,6,0
34.59548255,7.8,4.1,4.1,7.1,6.7,0
51.1211499,5.4,5.5,6.4,2.5,4.4,0
15.11293634,6.2,6.2,3.3,6.3,8.3,0
15.11293634,4.6,4.8,4.1,7.9,9,0
9.790554415,3,6.9,6.4,4.8,6,1
9.790554415,2.2,6.9,8,6.3,3.7,1
9.790554415,3,6.9,7.2,4.8,5.2,1
